id,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5,gender,age
738,739,4,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,1,34
739,740,3,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,1,25
740,741,4,3.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,3.0,2,53
741,742,5,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2,36
742,743,4,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1,19
743,744,3,3.0,3.0,5.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,5.0,3.0,4.0,1.0,2.0,2,31
744,745,5,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,1,23
745,746,5,4.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2,19
746,747,3,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,5.0,3.0,4.0,3.0,1.0,2.0,2.0,2,26
747,748,5,4.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,2,23
748,749,5,3.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,4.0,1,25
749,750,5,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,2,17
750,751,4,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,2,17
751,752,3,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2,17
752,753,4,2.0,3.0,3.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,1,17
753,754,3,4.0,4.0,2.0,4.0,2.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,2,16
754,755,5,3.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,1,17
755,756,4,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,1,17
756,757,3,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,1,17
757,758,3,3.0,2.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,5.0,3.0,2,20
758,759,3,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2,17
759,760,3,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,1,17
760,761,5,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,1,16
761,762,5,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2,17
762,763,5,3.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,2,17
763,764,3,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,3.0,1,17
764,765,5,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,2,24
765,766,3,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,1,18
766,767,4,3.0,1.0,4.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,1,22
767,768,3,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2,27
768,769,3,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,2,32
769,770,5,1.0,2.0,2.0,1.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,5.0,1,34
770,771,4,4.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2,22
771,772,5,2.0,1.0,3.0,2.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1,21
772,773,4,3.0,4.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2,24
773,774,5,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2,19
774,775,4,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2,30
775,776,5,2.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,1.0,1.0,3.0,3.0,2,20
776,777,4,3.0,2.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2,19
777,778,4,4.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2,23
778,779,4,3.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,5.0,1,19
779,780,4,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2,21
780,781,5,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2,17
781,782,5,3.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,2.0,1,21
782,783,5,1.0,3.0,3.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1,25
783,784,4,2.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2,22
784,785,5,2.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1,21
785,786,3,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2,14
786,787,3,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1,21
787,788,3,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,5.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,2,19
788,789,5,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2,13
789,790,5,1.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,2,31
790,791,3,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2,34
791,792,3,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,3.0,2,15
792,793,3,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,5.0,5.0,2,37
793,794,5,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2,39
794,795,3,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2,17
795,796,5,2.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,1,16
796,797,3,3.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1,16
797,798,4,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,1,16
798,799,4,3.0,3.0,2.0,5.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,1,40
799,800,3,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2,17
800,801,5,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2,17
801,802,4,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,1,17
802,803,4,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,1,17
803,804,5,3.0,4.0,5.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,1,74
804,805,5,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2,17
805,806,4,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2,30
806,807,3,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,1,48
807,808,3,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,2,32
808,809,3,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,4.0,2,44
809,810,4,1.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2,40
810,811,4,4.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2,23
811,812,5,2.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2,40
812,813,5,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2,39
813,814,4,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,2.0,1,17
814,815,4,4.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2,25
815,816,4,4.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,5.0,5.0,2,24
816,817,3,2.0,4.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1,14
817,818,3,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2,26
818,819,5,4.0,3.0,5.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1,34
819,820,4,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,2,20
820,821,5,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,2,63
821,822,5,3.0,4.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,2,18
822,823,5,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,2,28
823,824,4,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,2,48
824,825,5,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2,39
825,826,3,4.0,4.0,4.0,5.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,1,35
826,827,4,1.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,2,46
827,828,4,2.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,2.0,2.0,1,20
828,829,4,3.0,4.0,3.0,4.0,3.0,1.0,2.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,5.0,1.0,2.0,4.0,1.0,2.0,2,23
829,830,4,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2,39
830,831,3,2.0,2.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,2.0,3.0,2,42
831,832,4,2.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1,26
832,833,3,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2,19
833,834,3,2.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,1,38
834,835,3,4.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2,22
835,836,3,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,2,23
836,837,5,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,2,24
837,838,4,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,2,25
838,839,5,3.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,4.0,2,21
839,840,3,5.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,2,39
840,841,5,4.0,4.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,1,31
841,842,3,4.0,4.0,4.0,5.0,3.0,1.0,4.0,2.0,2.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1,18
842,843,3,2.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,1,20
843,844,5,3.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,1,20
844,845,4,4.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,1,23
845,846,3,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1,24
846,847,4,4.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2,57
847,848,3,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1,20
848,849,4,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,4.0,2.0,1.0,3.0,3.0,3.0,1,22
849,850,5,2.0,3.0,2.0,4.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,2,21
850,851,3,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2,23
851,852,5,3.0,5.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,2,22
852,853,4,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,5.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2,20
853,854,4,3.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2,31
854,855,4,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1,48
855,856,4,2.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,2,29
856,857,5,5.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2,23
857,858,5,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,2,34
858,859,3,3.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,1,21
859,860,3,2.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2,27
860,861,5,3.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2,28
861,862,4,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1,19
862,863,4,3.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,2,16
863,864,3,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,1,41
864,865,3,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2,34
865,866,5,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1,32
866,867,5,3.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,3.0,2.0,2.0,1,31
867,868,4,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2,22
868,869,5,3.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2,31
